,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
783,2020-05-24 04:00:00,4136001,iq8k7ZNt4Mwm3w0,25.29573156666667,23.512646533333335,0.0,2020-05-24,04:00:00,73.28,996.61,2.01,263.43,0.012965
784,2020-05-24 04:15:00,4136001,iq8k7ZNt4Mwm3w0,25.30538189655173,23.366563655172413,0.0,2020-05-24,04:15:00,71.79,996.61,2.01,268.38,0.012198
785,2020-05-24 04:30:00,4136001,iq8k7ZNt4Mwm3w0,25.317015466666664,23.4218121,0.0,2020-05-24,04:30:00,70.33,996.61,2.03,273.27,0.011432
786,2020-05-24 04:45:00,4136001,iq8k7ZNt4Mwm3w0,25.217163,23.224318466666666,0.0,2020-05-24,04:45:00,68.95,996.58,2.03,276.68,0.012804
787,2020-05-24 05:00:00,4136001,iq8k7ZNt4Mwm3w0,25.227784068965512,23.253832551724145,0.0,2020-05-24,05:00:00,67.62,996.53,2.0,278.73,0.016314
788,2020-05-24 05:15:00,4136001,iq8k7ZNt4Mwm3w0,25.201992766666667,23.33053903333333,0.0,2020-05-24,05:15:00,66.33,996.48,1.97,280.84,0.019824
789,2020-05-24 05:30:00,4136001,iq8k7ZNt4Mwm3w0,25.03676106896552,23.232833448275862,0.0,2020-05-24,05:30:00,65.05,996.42,1.94,283.01,0.023334
790,2020-05-24 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.86051013333333,23.04596746666667,0.0013345879423333333,2020-05-24,05:45:00,63.97,996.33,1.94,283.27,0.023871
791,2020-05-24 06:00:00,4136001,iq8k7ZNt4Mwm3w0,25.047056000000005,23.39000346666667,0.012174075270000004,2020-05-24,06:00:00,63.06,996.2,1.98,281.63,0.021436
792,2020-05-24 06:15:00,4136001,iq8k7ZNt4Mwm3w0,25.281240586206888,24.041390206896555,0.035089967517241374,2020-05-24,06:15:00,62.17,996.06,2.01,280.05,0.019001
793,2020-05-24 06:30:00,4136001,iq8k7ZNt4Mwm3w0,25.47712886666667,24.976963266666665,0.06533801489999999,2020-05-24,06:30:00,61.29,995.93,2.04,278.52,0.016565
794,2020-05-24 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.85121734482759,26.208415034482755,0.09721262427586207,2020-05-24,06:45:00,60.6,995.77,2.14,276.01,0.014613999999999999
795,2020-05-24 07:00:00,4136001,iq8k7ZNt4Mwm3w0,26.30829163333333,27.890579166666665,0.15406594880000002,2020-05-24,07:00:00,60.1,995.58,2.3,272.87,0.013147999999999998
796,2020-05-24 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.727254896551727,29.838664206896553,0.20992171689655176,2020-05-24,07:15:00,59.6,995.38,2.47,270.16,0.011682
797,2020-05-24 07:30:00,4136001,iq8k7ZNt4Mwm3w0,27.275140500000006,32.053650966666666,0.277260079,2020-05-24,07:30:00,59.1,995.19,2.65,267.8,0.010215
798,2020-05-24 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.691247533333332,33.9516184,0.34508649700000005,2020-05-24,07:45:00,58.75,994.98,2.88,266.3,0.010655
799,2020-05-24 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.09962306896552,36.22155120689655,0.4045691006896552,2020-05-24,08:00:00,58.53,994.75,3.17,265.55,0.013002000000000001
800,2020-05-24 08:15:00,4136001,iq8k7ZNt4Mwm3w0,28.698854566666668,38.32156473333333,0.4558197750000001,2020-05-24,08:15:00,58.32,994.51,3.46,264.93,0.015349000000000002
801,2020-05-24 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.101366862068968,40.631425517241375,0.5044863772413792,2020-05-24,08:30:00,58.11,994.28,3.75,264.41,0.017696
802,2020-05-24 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.76086726666667,43.5098734,0.556928267,2020-05-24,08:45:00,58.09,994.08,4.04,264.67,0.018953
803,2020-05-24 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.223874862068968,45.57747465517242,0.6137585389655174,2020-05-24,09:00:00,58.26,993.93,4.32,265.56,0.019119999999999998
804,2020-05-24 09:15:00,4136001,iq8k7ZNt4Mwm3w0,30.7511668,48.793325766666676,0.6713539079999999,2020-05-24,09:15:00,58.44,993.77,4.61,266.35,0.019287000000000002
805,2020-05-24 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.119518999999997,50.53276903333334,0.7204940260000001,2020-05-24,09:30:00,58.61,993.62,4.89,267.04,0.019454
806,2020-05-24 09:45:00,4136001,iq8k7ZNt4Mwm3w0,31.453297551724138,51.94088962068965,0.7742790772413792,2020-05-24,09:45:00,58.92,993.5,5.13,267.96,0.019674
807,2020-05-24 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.01692423333333,54.5020254,0.8106055340000002,2020-05-24,10:00:00,59.36,993.43,5.32,269.09,0.019944999999999997
808,2020-05-24 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.350063862068964,54.18066510344828,0.8444396041379308,2020-05-24,10:15:00,59.81,993.36,5.52,270.14,0.020217
809,2020-05-24 10:30:00,4136001,iq8k7ZNt4Mwm3w0,32.85800903333333,55.97336833333334,0.875971959333333,2020-05-24,10:30:00,60.25,993.29,5.71,271.12,0.020488
810,2020-05-24 10:45:00,4136001,iq8k7ZNt4Mwm3w0,33.199514866666654,56.13543196666666,0.8976214170000002,2020-05-24,10:45:00,60.94,993.25,5.85,272.0,0.020447
811,2020-05-24 11:00:00,4136001,iq8k7ZNt4Mwm3w0,33.41826031034483,55.3901491724138,0.9150036986206896,2020-05-24,11:00:00,61.86,993.26,5.94,272.8,0.020093
812,2020-05-24 11:15:00,4136001,iq8k7ZNt4Mwm3w0,33.41838490000001,55.18932493333333,0.9247903596666665,2020-05-24,11:15:00,62.8,993.27,6.02,273.57,0.019739
813,2020-05-24 11:30:00,4136001,iq8k7ZNt4Mwm3w0,33.958215103448275,58.21003693103448,0.9284057110344828,2020-05-24,11:30:00,63.75,993.28,6.11,274.33,0.019385
814,2020-05-24 11:45:00,4136001,iq8k7ZNt4Mwm3w0,34.24283733333333,57.99468810000001,0.9262770653333332,2020-05-24,11:45:00,64.93,993.34,6.12,275.12,0.019745
815,2020-05-24 12:00:00,4136001,iq8k7ZNt4Mwm3w0,34.49443766666667,56.83340373333333,0.9128928013333332,2020-05-24,12:00:00,66.34,993.44,6.05,275.99,0.020818
816,2020-05-24 12:15:00,4136001,iq8k7ZNt4Mwm3w0,34.92356531034483,57.05526503448276,0.906127996551724,2020-05-24,12:15:00,67.79,993.55,5.99,276.87,0.021891
817,2020-05-24 12:30:00,4136001,iq8k7ZNt4Mwm3w0,35.02100123333334,56.94017953333333,0.8972975103333334,2020-05-24,12:30:00,69.27,993.66,5.93,277.77,0.022964
818,2020-05-24 12:45:00,4136001,iq8k7ZNt4Mwm3w0,35.59846348275862,59.70246931034482,0.891665506896552,2020-05-24,12:45:00,70.69,993.79,5.81,278.73,0.023803
819,2020-05-24 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.69947006666667,57.66288356666667,0.8822624380000001,2020-05-24,13:00:00,72.04,993.95,5.63,279.77,0.024406999999999998
820,2020-05-24 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.65648383333333,56.96130673333333,0.8682732336666669,2020-05-24,13:15:00,73.43,994.11,5.46,280.88,0.025011000000000002
821,2020-05-24 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.1507882413793,58.84478144827585,0.8512524006896551,2020-05-24,13:30:00,74.84,994.27,5.28,282.06,0.025616000000000003
822,2020-05-24 13:45:00,4136001,iq8k7ZNt4Mwm3w0,36.4210002,56.72288319999999,0.825711697333333,2020-05-24,13:45:00,75.94,994.45,5.11,283.2,0.02494
823,2020-05-24 14:00:00,4136001,iq8k7ZNt4Mwm3w0,36.75481344827587,57.15047062068965,0.8011764662068966,2020-05-24,14:00:00,76.71,994.63,4.95,284.27,0.022984
824,2020-05-24 14:15:00,4136001,iq8k7ZNt4Mwm3w0,37.07135226666667,57.42612313333333,0.7703641123333331,2020-05-24,14:15:00,77.48,994.82,4.78,285.41,0.021028
825,2020-05-24 14:30:00,4136001,iq8k7ZNt4Mwm3w0,37.2610419,56.47695933333333,0.7298151716666667,2020-05-24,14:30:00,78.27,995.01,4.62,286.64,0.019073
826,2020-05-24 14:45:00,4136001,iq8k7ZNt4Mwm3w0,37.338376551724146,55.58946293103448,0.6869518420689655,2020-05-24,14:45:00,78.83,995.2,4.47,287.38,0.017876
827,2020-05-24 15:00:00,4136001,iq8k7ZNt4Mwm3w0,37.3177489,52.49230353333333,0.6405311346666666,2020-05-24,15:00:00,79.14,995.39,4.33,287.57,0.017439
828,2020-05-24 15:15:00,4136001,iq8k7ZNt4Mwm3w0,37.8558788275862,53.01968789655172,0.5906654517241378,2020-05-24,15:15:00,79.46,995.57,4.2,287.78,0.017001
829,2020-05-24 15:30:00,4136001,iq8k7ZNt4Mwm3w0,37.62966926666667,52.48177703333332,0.5408719786666666,2020-05-24,15:30:00,79.78,995.75,4.06,288.0,0.016564
830,2020-05-24 15:45:00,4136001,iq8k7ZNt4Mwm3w0,37.87520046666666,51.82158226666666,0.4885721723333334,2020-05-24,15:45:00,80.02,995.9,3.94,287.74,0.01609
831,2020-05-24 16:00:00,4136001,iq8k7ZNt4Mwm3w0,37.89913620689655,49.53836806896553,0.4384419389655173,2020-05-24,16:00:00,80.16,996.01,3.85,286.98,0.015578999999999999
832,2020-05-24 16:15:00,4136001,iq8k7ZNt4Mwm3w0,38.77518216666667,49.99135630000001,0.385321908,2020-05-24,16:15:00,80.3,996.12,3.75,286.18,0.015068000000000002
833,2020-05-24 16:30:00,4136001,iq8k7ZNt4Mwm3w0,38.987169,47.90914286206896,0.3314760710344828,2020-05-24,16:30:00,80.45,996.23,3.66,285.34,0.014558000000000001
834,2020-05-24 16:45:00,4136001,iq8k7ZNt4Mwm3w0,38.97873133333332,45.85465106666666,0.273803273,2020-05-24,16:45:00,80.56,996.3,3.58,284.56,0.013866999999999999
835,2020-05-24 17:00:00,4136001,iq8k7ZNt4Mwm3w0,38.56486116666667,43.50672293333334,0.22094242366666667,2020-05-24,17:00:00,80.65,996.33,3.52,283.85,0.012996
836,2020-05-24 17:15:00,4136001,iq8k7ZNt4Mwm3w0,38.470518758620685,41.95445324137931,0.17096872551724138,2020-05-24,17:15:00,80.73,996.37,3.45,283.12,0.012125
837,2020-05-24 17:30:00,4136001,iq8k7ZNt4Mwm3w0,39.18163776666667,40.44253733333333,0.12487838906666665,2020-05-24,17:30:00,80.82,996.4,3.39,282.36,0.011254
838,2020-05-24 17:45:00,4136001,iq8k7ZNt4Mwm3w0,37.96452296551725,38.27217468965517,0.08538143889655171,2020-05-24,17:45:00,80.89,996.38,3.33,281.78,0.010971999999999999
839,2020-05-24 18:00:00,4136001,iq8k7ZNt4Mwm3w0,37.282751399999995,36.26246939999999,0.05144847536666667,2020-05-24,18:00:00,80.95,996.31,3.29,281.4,0.011279
840,2020-05-24 18:15:00,4136001,iq8k7ZNt4Mwm3w0,35.63895373333333,34.168562566666665,0.0265587502,2020-05-24,18:15:00,81.02,996.23,3.25,281.0,0.011585999999999999
841,2020-05-24 18:30:00,4136001,iq8k7ZNt4Mwm3w0,34.93608875862069,32.78154768965517,0.009439237389655172,2020-05-24,18:30:00,81.08,996.16,3.21,280.59,0.011893
842,2020-05-24 18:45:00,4136001,iq8k7ZNt4Mwm3w0,34.5740123,32.09254563333334,0.0006638190729999999,2020-05-24,18:45:00,81.18,996.03,3.17,280.38,0.011863
843,2020-05-24 19:00:00,4136001,iq8k7ZNt4Mwm3w0,34.27799579310345,31.822861206896555,0.0,2020-05-24,19:00:00,81.32,995.85,3.15,280.36,0.011496
844,2020-05-24 19:15:00,4136001,iq8k7ZNt4Mwm3w0,33.65466803333334,31.721485366666666,0.0,2020-05-24,19:15:00,81.46,995.67,3.12,280.35,0.011129
845,2020-05-24 19:30:00,4136001,iq8k7ZNt4Mwm3w0,32.58645563333333,31.16104836666667,0.0,2020-05-24,19:30:00,81.6,995.49,3.09,280.33,0.010763
846,2020-05-24 19:45:00,4136001,iq8k7ZNt4Mwm3w0,32.134470724137934,30.824477689655172,0.0,2020-05-24,19:45:00,81.73,995.31,3.07,280.63,0.010546
847,2020-05-24 20:00:00,4136001,iq8k7ZNt4Mwm3w0,31.5436025,30.237124566666665,0.0,2020-05-24,20:00:00,81.83,995.14,3.05,281.25,0.010478
848,2020-05-24 20:15:00,4136001,iq8k7ZNt4Mwm3w0,31.09390031034483,29.804957827586204,0.0,2020-05-24,20:15:00,81.94,994.98,3.03,281.88,0.010411
849,2020-05-24 20:30:00,4136001,iq8k7ZNt4Mwm3w0,30.6486756,29.33413483333333,0.0,2020-05-24,20:30:00,82.04,994.81,3.01,282.52,0.010343999999999999
850,2020-05-24 20:45:00,4136001,iq8k7ZNt4Mwm3w0,30.32377653333333,29.057456500000004,0.0,2020-05-24,20:45:00,82.09,994.67,2.99,283.62,0.010825
851,2020-05-24 21:00:00,4136001,iq8k7ZNt4Mwm3w0,29.870062379310344,28.62210596551724,0.0,2020-05-24,21:00:00,82.07,994.57,2.97,285.21,0.011856
852,2020-05-24 21:15:00,4136001,iq8k7ZNt4Mwm3w0,29.493515933333335,28.2586864,0.0,2020-05-24,21:15:00,82.05,994.46,2.95,286.82,0.012886000000000002
853,2020-05-24 21:30:00,4136001,iq8k7ZNt4Mwm3w0,29.129352766666663,27.972218800000004,0.0,2020-05-24,21:30:00,82.03,994.36,2.94,288.44,0.013916
854,2020-05-24 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.813397620689653,27.683126379310345,0.0,2020-05-24,21:45:00,81.97,994.3,2.92,290.3,0.014512
855,2020-05-24 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.480264433333332,27.3468169,0.0,2020-05-24,22:00:00,81.86,994.29,2.91,292.4,0.014674000000000001
856,2020-05-24 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.152893068965522,27.024714000000003,0.0,2020-05-24,22:15:00,81.75,994.29,2.9,294.52,0.014835
857,2020-05-24 22:30:00,4136001,iq8k7ZNt4Mwm3w0,27.8130096,26.48564356666667,0.0,2020-05-24,22:30:00,81.64,994.28,2.89,296.66,0.014997
858,2020-05-24 22:45:00,4136001,iq8k7ZNt4Mwm3w0,27.5779439,26.06936233333333,0.0,2020-05-24,22:45:00,81.54,994.31,2.87,298.72,0.014447999999999999
859,2020-05-24 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.270795068965526,25.918397,0.0,2020-05-24,23:00:00,81.46,994.38,2.83,300.76,0.013189
860,2020-05-24 23:15:00,4136001,iq8k7ZNt4Mwm3w0,27.093005166666664,25.6847971,0.0,2020-05-24,23:15:00,81.39,994.46,2.79,302.85,0.011931
861,2020-05-24 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.94672872413793,25.54129548275862,0.0,2020-05-24,23:30:00,81.31,994.53,2.76,304.99,0.010672
862,2020-05-24 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.781771833333334,25.295773199999992,0.0,2020-05-24,23:45:00,81.23,994.63,2.73,306.97,0.009873
863,2020-05-25 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.59894826666667,25.094320600000003,0.0,2020-05-25,00:00:00,81.5,993.23,2.79,274.03,0.019966
864,2020-05-25 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.496553517241374,25.055045172413788,0.0,2020-05-25,00:15:00,81.07,994.9,2.65,310.71,0.009193999999999999
865,2020-05-25 00:30:00,4136001,iq8k7ZNt4Mwm3w0,26.37586873333333,24.94560533333333,0.0,2020-05-25,00:30:00,81.0,995.03,2.62,312.65,0.008855
866,2020-05-25 00:45:00,4136001,iq8k7ZNt4Mwm3w0,26.23341486666667,24.790601666666664,0.0,2020-05-25,00:45:00,80.68,995.17,2.62,314.64,0.008214
867,2020-05-25 01:00:00,4136001,iq8k7ZNt4Mwm3w0,26.08462213793104,24.533720896551717,0.0,2020-05-25,01:00:00,80.14,995.33,2.66,316.58,0.007273000000000001
868,2020-05-25 01:15:00,4136001,iq8k7ZNt4Mwm3w0,25.9386293,24.3438151,0.0,2020-05-25,01:15:00,79.61,995.49,2.71,318.47,0.006332
869,2020-05-25 01:30:00,4136001,iq8k7ZNt4Mwm3w0,25.747982620689655,24.061103586206894,0.0,2020-05-25,01:30:00,79.07,995.65,2.75,320.29,0.005391
870,2020-05-25 01:45:00,4136001,iq8k7ZNt4Mwm3w0,25.6685404,23.945862000000005,0.0,2020-05-25,01:45:00,78.19,995.8,2.77,321.65,0.004713
871,2020-05-25 02:00:00,4136001,iq8k7ZNt4Mwm3w0,25.6219767,24.03547373333333,0.0,2020-05-25,02:00:00,76.96,995.94,2.76,322.61,0.004299
872,2020-05-25 02:15:00,4136001,iq8k7ZNt4Mwm3w0,25.496240931034485,23.916966862068964,0.0,2020-05-25,02:15:00,75.76,996.08,2.74,323.59,0.003885
873,2020-05-25 02:30:00,4136001,iq8k7ZNt4Mwm3w0,25.4765594,23.853684533333336,0.0,2020-05-25,02:30:00,74.57,996.22,2.73,324.57,0.003471
874,2020-05-25 02:45:00,4136001,iq8k7ZNt4Mwm3w0,25.58928316666666,24.11022853333333,0.0,2020-05-25,02:45:00,73.18,996.31,2.73,324.54,0.003145
875,2020-05-25 03:00:00,4136001,iq8k7ZNt4Mwm3w0,25.491499137931037,24.09814568965517,0.0,2020-05-25,03:00:00,71.61,996.35,2.74,323.5,0.002905
876,2020-05-25 03:15:00,4136001,iq8k7ZNt4Mwm3w0,25.484710600000003,24.11796773333333,0.0,2020-05-25,03:15:00,70.07,996.39,2.75,322.47,0.002665
877,2020-05-25 03:30:00,4136001,iq8k7ZNt4Mwm3w0,25.516807586206887,24.24836575862069,0.0,2020-05-25,03:30:00,68.57,996.43,2.76,321.45,0.002426
878,2020-05-25 03:45:00,4136001,iq8k7ZNt4Mwm3w0,25.50256333333333,24.08781536666667,0.0,2020-05-25,03:45:00,67.05,996.43,2.79,319.87,0.0022440000000000003
879,2020-05-25 04:00:00,4136001,iq8k7ZNt4Mwm3w0,25.38500763333333,23.88479713333333,0.0,2020-05-25,04:00:00,65.51,996.4,2.84,317.79,0.002121
880,2020-05-25 04:15:00,4136001,iq8k7ZNt4Mwm3w0,25.253449551724128,23.613887517241373,0.0,2020-05-25,04:15:00,64.02,996.36,2.89,315.78,0.001998
881,2020-05-25 04:30:00,4136001,iq8k7ZNt4Mwm3w0,25.22475063333333,23.563341266666665,0.0,2020-05-25,04:30:00,62.55,996.32,2.95,313.85,0.001875
882,2020-05-25 04:45:00,4136001,iq8k7ZNt4Mwm3w0,25.20791424137931,23.592037965517246,0.0,2020-05-25,04:45:00,61.28,996.24,3.0,311.83,0.001689
883,2020-05-25 05:00:00,4136001,iq8k7ZNt4Mwm3w0,25.1196219,23.583761666666664,0.0,2020-05-25,05:00:00,60.2,996.09,3.03,309.69,0.001441
884,2020-05-25 05:15:00,4136001,iq8k7ZNt4Mwm3w0,25.25614423333333,24.01270663333333,0.0,2020-05-25,05:15:00,59.14,995.95,3.06,307.61,0.001192
885,2020-05-25 05:30:00,4136001,iq8k7ZNt4Mwm3w0,25.23564296551724,24.117483275862067,0.0,2020-05-25,05:30:00,58.09,995.81,3.1,305.57,0.000944
886,2020-05-25 05:45:00,4136001,iq8k7ZNt4Mwm3w0,25.09642653333333,23.864661666666674,0.0018656662596666668,2020-05-25,05:45:00,57.19,995.64,3.16,303.33,0.000793
887,2020-05-25 06:00:00,4136001,iq8k7ZNt4Mwm3w0,25.07477113333333,23.76720073333333,0.013540632236666664,2020-05-25,06:00:00,56.43,995.42,3.22,300.93,0.00074
888,2020-05-25 06:15:00,4136001,iq8k7ZNt4Mwm3w0,25.33059148275862,24.423538827586214,0.040956966758620685,2020-05-25,06:15:00,55.68,995.21,3.29,298.62,0.000686
889,2020-05-25 06:30:00,4136001,iq8k7ZNt4Mwm3w0,25.7025726,25.900403833333336,0.08272998570000001,2020-05-25,06:30:00,54.94,995.0,3.37,296.41,0.000633
890,2020-05-25 06:45:00,4136001,iq8k7ZNt4Mwm3w0,26.175265517241375,27.515106241379307,0.107661149,2020-05-25,06:45:00,54.31,994.77,3.47,294.13,0.000585
891,2020-05-25 07:00:00,4136001,iq8k7ZNt4Mwm3w0,26.657475766666664,28.97328396666667,0.15724067766666666,2020-05-25,07:00:00,53.8,994.52,3.61,291.85,0.000541
892,2020-05-25 07:15:00,4136001,iq8k7ZNt4Mwm3w0,27.24854133333333,31.0637054,0.215982752,2020-05-25,07:15:00,53.3,994.28,3.76,289.74,0.0004980000000000001
893,2020-05-25 07:30:00,4136001,iq8k7ZNt4Mwm3w0,27.645486655172416,32.8367784137931,0.27755797172413793,2020-05-25,07:30:00,52.8,994.03,3.91,287.8,0.000455
894,2020-05-25 07:45:00,4136001,iq8k7ZNt4Mwm3w0,28.04843343333333,34.35977076666667,0.3435005653333333,2020-05-25,07:45:00,52.48,993.79,4.08,286.02,0.000408
895,2020-05-25 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.199119758620693,35.124880137931044,0.3852337089655173,2020-05-25,08:00:00,52.33,993.55,4.27,284.42,0.000356
896,2020-05-25 08:15:00,4136001,iq8k7ZNt4Mwm3w0,28.42741916666666,36.41876936666667,0.4291123916666668,2020-05-25,08:15:00,52.19,993.31,4.47,282.95,0.000304
897,2020-05-25 08:30:00,4136001,iq8k7ZNt4Mwm3w0,28.85279133333333,38.169011266666665,0.4764366303333333,2020-05-25,08:30:00,52.04,993.07,4.67,281.61,0.000252
898,2020-05-25 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.55345920689655,40.767891620689674,0.5185651593103449,2020-05-25,08:45:00,52.09,992.88,4.84,280.68,0.000206
899,2020-05-25 09:00:00,4136001,iq8k7ZNt4Mwm3w0,29.628590799999994,41.979558366666666,0.5930232706666668,2020-05-25,09:00:00,52.34,992.72,4.99,280.09,0.000165
900,2020-05-25 09:15:00,4136001,iq8k7ZNt4Mwm3w0,30.055854551724128,44.412805896551724,0.6412408689655174,2020-05-25,09:15:00,52.59,992.57,5.15,279.53,0.000125
901,2020-05-25 09:30:00,4136001,iq8k7ZNt4Mwm3w0,30.467728699999995,46.11891973333335,0.710985943,2020-05-25,09:30:00,52.84,992.41,5.3,279.0,8.4e-05
902,2020-05-25 09:45:00,4136001,iq8k7ZNt4Mwm3w0,30.64033500000001,47.74636040000001,0.7467538503333334,2020-05-25,09:45:00,53.22,992.3,5.41,278.74,0.000165
903,2020-05-25 10:00:00,4136001,iq8k7ZNt4Mwm3w0,31.24525617241379,49.34420779310346,0.755505955862069,2020-05-25,10:00:00,53.75,992.22,5.49,278.72,0.000366
904,2020-05-25 10:15:00,4136001,iq8k7ZNt4Mwm3w0,31.548298100000004,50.3546928,0.8140237236666666,2020-05-25,10:15:00,54.29,992.14,5.56,278.7,0.000567
905,2020-05-25 10:30:00,4136001,iq8k7ZNt4Mwm3w0,31.9778925862069,51.879546241379316,0.8456345582758622,2020-05-25,10:30:00,54.83,992.06,5.64,278.68,0.000769
906,2020-05-25 10:45:00,4136001,iq8k7ZNt4Mwm3w0,32.2193849,52.18383370000001,0.8138235590000003,2020-05-25,10:45:00,55.53,992.04,5.68,278.71,0.000788
907,2020-05-25 11:00:00,4136001,iq8k7ZNt4Mwm3w0,32.46989949999999,52.15331013333333,0.9013854026666666,2020-05-25,11:00:00,56.41,992.08,5.69,278.8,0.0006259999999999999
908,2020-05-25 11:15:00,4136001,iq8k7ZNt4Mwm3w0,33.09682786206896,53.99734386206896,0.9101380644827584,2020-05-25,11:15:00,57.31,992.12,5.7,278.88,0.00046399999999999995
909,2020-05-25 11:30:00,4136001,iq8k7ZNt4Mwm3w0,33.35838830000001,53.1043416,0.8306483269999998,2020-05-25,11:30:00,58.22,992.15,5.71,278.97,0.000302
910,2020-05-25 11:45:00,4136001,iq8k7ZNt4Mwm3w0,33.84070462068965,55.51189951724138,0.9172781244827588,2020-05-25,11:45:00,59.32,992.23,5.69,279.19,0.000562
911,2020-05-25 12:00:00,4136001,iq8k7ZNt4Mwm3w0,33.85287566666668,55.43544303333334,0.90696158,2020-05-25,12:00:00,60.63,992.35,5.63,279.55,0.001245
912,2020-05-25 12:15:00,4136001,iq8k7ZNt4Mwm3w0,34.03098175862068,55.33183975862069,0.9077990237931034,2020-05-25,12:15:00,61.96,992.47,5.58,279.92,0.001928
913,2020-05-25 12:30:00,4136001,iq8k7ZNt4Mwm3w0,34.60776683333333,57.03127543333334,0.9001118993333334,2020-05-25,12:30:00,63.33,992.6,5.53,280.3,0.0026100000000000003
914,2020-05-25 12:45:00,4136001,iq8k7ZNt4Mwm3w0,34.84495056666667,57.04478966666666,0.8978923863333333,2020-05-25,12:45:00,64.7,992.74,5.45,280.75,0.0030789999999999997
915,2020-05-25 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.04155441379311,57.14433331034482,0.8840314858620691,2020-05-25,13:00:00,66.09,992.91,5.33,281.28,0.0033350000000000003
916,2020-05-25 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.411487586206896,56.24719337931034,0.8647803196551723,2020-05-25,13:15:00,67.51,993.08,5.22,281.84,0.00359
917,2020-05-25 13:30:00,4136001,iq8k7ZNt4Mwm3w0,35.66107589655172,57.119441413793105,0.8537382513793103,2020-05-25,13:30:00,68.96,993.25,5.1,282.42,0.003846
918,2020-05-25 13:45:00,4136001,iq8k7ZNt4Mwm3w0,36.27135023333333,58.39176113333333,0.828360965,2020-05-25,13:45:00,70.18,993.42,4.98,282.64,0.004291
919,2020-05-25 14:00:00,4136001,iq8k7ZNt4Mwm3w0,36.14197313793103,57.50238355172414,0.7983531075862069,2020-05-25,14:00:00,71.17,993.6,4.86,282.47,0.004925
920,2020-05-25 14:15:00,4136001,iq8k7ZNt4Mwm3w0,36.43180633333333,56.28563356666666,0.7657678813333334,2020-05-25,14:15:00,72.17,993.78,4.73,282.29,0.005559000000000001
921,2020-05-25 14:30:00,4136001,iq8k7ZNt4Mwm3w0,36.685085066666666,54.93454673333334,0.7321732966666668,2020-05-25,14:30:00,73.19,993.96,4.6,282.11,0.006193
922,2020-05-25 14:45:00,4136001,iq8k7ZNt4Mwm3w0,37.17701862068965,56.591814586206894,0.6885375613793103,2020-05-25,14:45:00,73.99,994.12,4.48,281.66,0.006663
923,2020-05-25 15:00:00,4136001,iq8k7ZNt4Mwm3w0,37.03174523333333,53.85171913333333,0.644651987,2020-05-25,15:00:00,74.58,994.27,4.35,280.94,0.0069700000000000005
924,2020-05-25 15:15:00,4136001,iq8k7ZNt4Mwm3w0,37.240537399999994,52.91991370000001,0.5943967366666667,2020-05-25,15:15:00,75.17,994.41,4.22,280.17,0.007276
925,2020-05-25 15:30:00,4136001,iq8k7ZNt4Mwm3w0,37.39873517241378,51.745568724137925,0.5421353327586206,2020-05-25,15:30:00,75.77,994.56,4.1,279.36,0.0075829999999999995
926,2020-05-25 15:45:00,4136001,iq8k7ZNt4Mwm3w0,37.532655666666656,50.82960936666666,0.4949797946666666,2020-05-25,15:45:00,76.26,994.67,3.97,278.44,0.0076230000000000004
927,2020-05-25 16:00:00,4136001,iq8k7ZNt4Mwm3w0,37.87244606896552,50.33469896551725,0.4748157786206896,2020-05-25,16:00:00,76.66,994.74,3.83,277.39,0.007396
928,2020-05-25 16:15:00,4136001,iq8k7ZNt4Mwm3w0,38.03672389999999,50.68892626666666,0.44296085333333335,2020-05-25,16:15:00,77.06,994.81,3.69,276.26,0.00717
